"Data Source","World Development Indicators",
"Gambia, The","GMB","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","15000","38000","40000","194000","307000","520000","1154000","1765000","4140000","2589000","2376000","2309000","1644000","632000","504000","575000","606000","609000","661000","186000","228000","187000","47000","43000","4000","407000","2769000","2916000","1387000","869000","617000","1838000","2095000","1926000","1041000","1616000","",
"Guinea-Bissau","GNB","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","107000","217000","428000","674000","910000","1474000","1769000","1935000","2481000","4180000","6869000","9759000","13651000","18519000","27553000","37166000","50757000","60507000","73929000","83018000","62813000","63977000","73513000","80693000","87420000","88542000","106582000","119709000","117513000","118659000","126295000","142428000","144454000","147506000","125631000","33123000","33056000","",
"Equatorial Guinea","GNQ","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","524000","835000","1648000","2217000","3103000","3276000","4306000","6511000","7497000","6195000","6210000","6396000","6320000","6880000","963000","1565000","2465000","1592000","2881000","2840000","3433000","3996000","1496000","2581000","3456000","5479000","7012000","7753000","8374000","11844000","",
"Greenland","GRL","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1417000","6271000","9311000","18153000","30613000","44174000","50162000","29837000","29972000","18106000","20715000","22330000","22312000","17823000","14681000","15616000","13738000","686000","684000","0","0","0","0","0","0","0","0","0","0","",
"Guam","GUM","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","836000","2122000","3413000","4860000","5084000","8100000","15728000","21675000","27253000","39140000","49863000","63889000","74796000","83257000","39796000","25700000","38593000","22109000","48147000","114123000","48062000","65331000","58775000","59486000","59308000","57524000","61045000","63968000","71372000","72576000","76067000","82597000","85527000","86139000","92149000","95532000","99015000","",
"High income","HIC","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","9000","579000","0","0","2019000","3418000","4765000","7699000","16391000","37358000","43989000","62467000","35302000","38826000","30062000","41579000","39417000","31400000","36169000","37925000","35036000","15424000","9182000","2415000","34029000","50046000","44298000","10116000","3842000","3834000","1174000","7976000","9206000","3447000","2712000","",
"Heavily indebted poor countries (HIPC)","HPC","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","990000","0","0","0","0","0","150000","349000","524000","2173000","1910000","3154000","3498000","5540000","7425000","13679000","2695000","9399000","15940000","20158000","1048000","1118000","1187000","894000","959000","1046000","3635000","7524000","21285000","27890000","14659000","18041000","0","0","0","72000","0","0","",
"Hungary","HUN","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Indonesia","IDN","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","7779000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5024000","5024000","5024000","2747000","0","0","0","0","0","0","0","0","0","",
"Isle of Man","IMN","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Not classified","INX","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","27000","1108000","2103000","2941000","3677000","4327000","4911000","5411000","5805000","6114000","6366000","431000","408000","0","0","1916000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Iraq","IRQ","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","18000","37000","0","0","0","0","0","0","1553000","5215000","32101000","26641000","17617000","37416000","28378000","45485000","93033000","85223000","84078000","87045000","92928000","87434000","82350000","78788000","61582000","62266000","107482000","116235000","87061000","82370000","89171000","100285000","134600000","145117000","151547000","137185000","165528000","155654000","153439000","150047000","",
"Jordan","JOR","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","1793000","728000","1436000","2094000","3504000","4368000","4507000","5248000","5349000","5298000","6135000","6067000","6107000","528000","572000","1044000","5929000","4028000","30120000","42727000","44160000","42750000","49992000","63025000","81237000","81707000","80664000","91567000","102392000","35990000","35812000","258000","204000","234000","922000","204000","266000","285000","324000","1285000","497000","",
"Japan","JPN","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","667000","80199000","161719000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Kenya","KEN","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","10000","0","0","0","2382000","4251000","5574000","6412000","7030000","10765000","17007000","26705000","29391000","37461000","48718000","59321000","62145000","58985000","18157000","22770000","7232000","17729000","25068000","40931000","18082000","19819000","38956000","18279000","1405000","3503000","6711000","17689000","16636000","10063000","7807000","15095000","1392000","",
"Kyrgyz Republic","KGZ","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","124000","12831000","10775000","483000","20000","0","10396000","8981000","3433000","1442000","1488000","2990000","3060000","5098000","7058000","5767000","1925000","11527000","3303000","3844000","",
"Cambodia","KHM","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","120000","140000","160000","180000","200000","220000","220000","526000","91821000","102272000","109758000","108535000","99106000","105114000","89900000","93629000","99000000","105803000","108618000","131499000","144591000","191930000","206990000","228057000","243355000","173061000","163831000","196895000","207616000","214742000","220820000","209279000","",
"Kiribati","KIR","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","KSV","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",
"Kuwait","KWT","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (developing only)","LAC","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","1210000","298000","274000","1403000","1477000","2972000","9169000","13682000","15978000","42171000","93686000","235802000","556358000","745484000","1214301000","1810922000","2400719000","3179131000","3884926000","2952149000","2684865000","3831142000","3730255000","3580833000","2033695000","1810089000","1295152000","1305650000","1157911000","739676000","839519000","1087382000","1173051000","1201918000","1532430000","1597526000","1627868000","1674895000","1684718000","1701221000","1703500000","",
"Lao PDR","LAO","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","30000","56000","84000","34000","70000","295000","613000","701000","789000","810000","848000","1242000","1702000","2356000","178000","2000","161000","158000","147000","0","0","0","89000","84000","169000","242000","301000","0","0","0","0","0","0","0","0","0","0","0","0","",
"Lebanon","LBN","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149000","1044000","2925000","7298000","11596000","16401000","12057000","4253000","4037000","2055000","194000","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Liberia","LBR","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","77000","88000","196000","47000","54000","126000","353000","297000","847000","2515000","4349000","6105000","9342000","23373000","69309000","147138000","167665000","185978000","250559000","342470000","328570000","349517000","389995000","458545000","467133000","466370000","506513000","516587000","608604000","794284000","891214000","1037173000","1117720000","1240876000","1383344000","1054130000","96937000","91604000","442000","12195000","12009000","",
"Libya","LBY","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","53000","830000","8000","5000","4000","11000","0","0","0","0","0","0","0","0","0","1000","0","0","318000","129000","1095000","1327000","2244000","1583000","",
"Latin America & Caribbean (all income levels)","LCN","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","1646000","0","83942000","159192000","225216000","317221000","441589000","701873000","1087591000","1118961000","1555932000","1772376000","2100816000","2397755000","2680135000","3972270000","510765000","784303000","1244920000","1316578000","1810489000","2833944000","3627734000","4530850000","5531591000","6310999000","6272835000","5880709000","6515670000","6029741000","6372730000","6606205000","4429828000","5092996000","5447831000","5499063000","5799403000","5671164900","4743263200","5007908700","4931078800","4692762500","4032717200","",
"Liechtenstein","LIE","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14530000","17551000","17309000","17895000","13889000","12015000","9636000","0","0","0","0","0","0","17000","31000","45000","0","",
"Lower middle income","LMC","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","25649000","15573000","14619000","15950000","104338000","99707000","143401000","377777000","470095000","659683000","944802000","1363595000","1889619000","2667189000","4012337000","4884017000","6332311000","9000535000","8521073000","7895325000","9967790000","12253835000","14140802000","15798890000","15634692000","14362353000","15847211000","15503766000","7342386000","7758466000","9001593000","10856719000","11746755000","5527826000","5860293000","6358585000","6233546000","5633573000","5622656000","5721164000","6074006000","",
"Low & middle income","LMY","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","1646000","0","112469000","175760000","241545000","335563000","549946000","806904000","1236999000","1532539000","2047522000","2469052000","3105184000","3900687000","4915416000","6961599000","5241805000","6774677000","9187947000","12475283000","13186999000","13279755000","15856729000","20468773000","22763667000","25029652000","24097075000","22146557000","24590161000","24278460000","16966777000","17977715000","14335872000","17310010000","18747710000","12616717000","13160393000","13187967900","12152173200","11817653700","11660802800","11524706500","11208422200","",
"Lesotho","LSO","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","26000","0","0","0","0","465000","78000","263000","494000","499000","0","0","0","63000","0","0","0","0","0","0","0","0","0","0","2000","0","0","0","",
"Lithuania","LTU","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","134000","148000","109000","0","0","7000","0","0","2473000","2137000","5033000","12311000","41024000","57770000","159102000","241492000","168047000","139631000","182416000","152986000","98731000","99968000","91027000","91840000","95073000","107728000","109078000","119269000","121520000","121364000","121368000","10691000","10773000","0","0","0","2000","0","0","0","0","",
"Monaco","MCO","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","868000","7051000","4963000","790000","393000","12973000","14450000","12993000","4150000","6702000","10767000","10649000","26363000","0","0","0","0","0","0","0","",
"Madagascar","MDG","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","109000","114000","109000","119000","149000","280000","1901000","2061000","8594000","24382000","26148000","26684000","58049000","49910000","124924000","93139000","115686000","164505000","247798000","316555000","408226000","467888000","479943000","138276000","135567000","135886000","189720000","132737000","128805000","130487000","75619000","71702000","185471000","188685000","187897000","188518000","187972000","187916000","191899000","",
"Maldives","MDV","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","11000","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","450000","162000","176000","2000","773000","886000","2028000","1190000","2674000","",
"Middle East & North Africa (all income levels)","MEA","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","145000","0","0","0","75000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Marshall Islands","MHL","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","28527000","16568000","16329000","18342000","108357000","105031000","149408000","413578000","491590000","696676000","1004368000","1502932000","2235281000","2989329000","4731040000","5990374000","7943027000","11158705000","11376510000","10445811000","12228995000","15937923000","17232076000","18718653000","17824240000","16265848000","18074491000","18248719000","10594047000","11371510000","9906044000","12217014000","13299879000","7117654000","7360990000","7516803000","7408910000","6809745000","6729724000","6831944000","7175705000","",
"Macedonia, FYR","MKD","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19546000","29962000","25600000","19255000","260000","1516000","3000","1583000","7181000","9825000","1321000","1358000","160000","0","0","19000","47000","154000","0","0","",
"Mali","MLI","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","1646000","0","2143000","1598000","186000","505000","1336000","1239000","1613000","590000","806000","1183000","1220000","1922000","7615000","3780000","6979000","10675000","2354000","1126000","8804000","24166000","25739000","17388000","20770000","27717000","32533000","42600000","41721000","43896000","41867000","56520000","6760000","6425000","6469000","6370000","6336000","6354000","6782000","743000","94000","17979000","25639000","",
"Malta","MLT","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","30000","62000","96000","130000","164000","198000","232000","229000","227000","227000","227000","22913000","70099000","93742000","169304000","203422000","286635000","299473000","312614000","284769000","305082000","332467000","400934000","459023000","442023000","455495000","583918000","703433000","739432000","695636000","736374000","878328000","882094000","939560000","1052391000","1066324000","274935000","",
"Middle East & North Africa (developing only)","MNA","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","12235000","4746000","7868000","11568000","98543000","74040000","94640000","335704000","409009000","496010000","662095000","870414000","1092520000","1345475000","2373098000","2100546000","2687924000","3436631000","1749638000","1153874000","1415878000","1737450000","2037599000","2345826000","2593185000","2542066000","2731985000","2477490000","2529589000","2618147000","2688112000","2676774000","2525395000","297142000","306067000","254712000","258033000","324217000","341341000","350517000","457498000","",
"Montenegro","MNE","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","",
"Mongolia","MNG","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41000","163000","120000","0","0","0","0","824000","1560000","3258000","3014000","3191000","0","0","0","0","0","0","0","0","116000","",
"Northern Mariana Islands","MNP","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","3971000","24642000","98492000","91266000","90374000","119384000","74806000","99562000","134315000","143066000","164780000","243579000","160329000","198514000","247422000","167891000","402056000","275096000","305156000","361271000","418601000","519821000","490355000","379270000","442578000","457235000","372352000","4714000","17522000","",
"Mauritania","MRT","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","103000","173000","86000","194000","181000","698000","4002000","5912000","8998000","9117000","15678000","23018000","39611000","18220000","24149000","32631000","46623000","38730000","56547000","76642000","99959000","92637000","70168000","76559000","81149000","85784000","84461000","129846000","112033000","93388000","101981000","110096000","93695000","109024000","128625000","128158000","134799000","133739000","76318000","76799000","76190000","",
"Mauritius","MUS","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","100000","0","0","165000","45000","0","0","16000","0","0","0","103000","32000","1185000","2190000","2128000","2104000","838000","732000","57000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121000","6218000","",
"Malawi","MWI","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1479000","0","48000","0","0","719000","0","4369000","4586000","6775000","4012000","1502000","1681000","1492000","1815000","709000","3686000","2104000","11532000","21640000","34346000","21321000","29141000","34889000","28307000","34161000","0","0","0","0","0","0","0","",
"Malaysia","MYS","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28000","31000","34000","35000","34000","35000","31000","29000","27000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"North America","NAC","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","0","0","84000","204000","353000","201000","100000","86000","443000","265000","248000","391000","424000","1147000","1794000","811000","1929000","2382000","3047000","13803000","15787000","21526000","46318000","70433000","23907000","52840000","23472000","34453000","37206000","46486000","59577000","26900000","26505000","6887000","2896000","37534000","38275000","38304000","19007000","16555000","23401000","20588000","22996000","",
